
time,ax,ay,az,wx,wy,wz,
66.389,1.05,2.09,-0.54,0.67,-0.49,-1.57,
66.39,1.05,2.09,-0.54,0.67,-0.51,-1.60,
66.391,1.05,2.09,-0.54,0.67,-0.53,-1.62,
66.394,0.96,1.62,-0.56,0.67,-0.53,-1.62,
66.395,0.96,1.62,-0.56,0.67,-0.55,-1.64,
66.396,0.96,1.62,-0.56,0.66,-0.57,-1.66,
66.399,0.96,1.62,-0.56,0.66,-0.59,-1.67,
66.399,0.89,1.15,-0.54,0.66,-0.59,-1.67,
66.4,0.89,1.15,-0.54,0.65,-0.61,-1.68,
66.404,0.87,0.64,-0.51,0.65,-0.61,-1.68,
66.404,0.87,0.64,-0.51,0.64,-0.63,-1.69,
66.406,0.87,0.64,-0.51,0.63,-0.65,-1.69,
66.409,0.83,0.11,-0.45,0.63,-0.65,-1.69,
66.409,0.83,0.11,-0.45,0.62,-0.68,-1.69,
66.411,0.83,0.11,-0.45,0.61,-0.70,-1.68,
66.414,0.76,-0.30,-0.37,0.61,-0.70,-1.68,
66.414,0.76,-0.30,-0.37,0.60,-0.72,-1.67,
66.415,0.76,-0.30,-0.37,0.59,-0.74,-1.65,
66.419,0.76,-0.30,-0.37,0.59,-0.76,-1.62,
66.419,0.67,-0.76,-0.32,0.59,-0.76,-1.62,
66.42,0.67,-0.76,-0.32,0.58,-0.78,-1.59,
66.423,0.55,-1.16,-0.20,0.58,-0.78,-1.59,
66.423,0.55,-1.16,-0.20,0.57,-0.80,-1.56,
66.425,0.55,-1.16,-0.20,0.57,-0.82,-1.51,
66.431,0.44,-1.52,-0.07,0.57,-0.82,-1.51,
66.431,0.44,-1.52,-0.07,0.56,-0.85,-1.47,
66.432,0.44,-1.52,-0.07,0.55,-0.87,-1.42,
66.433,0.35,-1.81,0.12,0.55,-0.87,-1.42,
66.433,0.35,-1.81,0.12,0.55,-0.90,-1.36,
66.434,0.35,-1.81,0.12,0.55,-0.93,-1.30,
66.438,0.28,-2.11,0.29,0.55,-0.93,-1.30,
66.438,0.28,-2.11,0.29,0.55,-0.96,-1.24,
66.44,0.28,-2.11,0.29,0.55,-0.99,-1.18,
66.442,0.19,-2.32,0.49,0.55,-0.99,-1.18,
66.442,0.19,-2.32,0.49,0.55,-1.02,-1.11,
66.445,0.19,-2.32,0.49,0.55,-1.06,-1.04,
66.447,0.13,-2.45,0.69,0.55,-1.06,-1.04,
66.447,0.13,-2.45,0.69,0.56,-1.09,-0.97,
66.449,0.13,-2.45,0.69,0.57,-1.13,-0.90,
66.451,0.08,-2.53,0.85,0.57,-1.13,-0.90,
66.451,0.08,-2.53,0.85,0.57,-1.17,-0.83,
66.453,0.08,-2.53,0.85,0.58,-1.20,-0.76,
66.456,0.08,-2.53,0.85,0.59,-1.24,-0.70,
66.456,0.06,-2.54,1.00,0.59,-1.24,-0.70,
66.46,0.06,-2.54,1.00,0.60,-1.28,-0.63,
66.461,0.01,-2.51,1.15,0.60,-1.28,-0.63,
66.462,0.01,-2.51,1.15,0.61,-1.32,-0.57,
66.464,0.01,-2.51,1.15,0.63,-1.36,-0.51,
66.466,0.01,-2.51,1.15,0.64,-1.41,-0.45,
66.467,0.04,-2.41,1.32,0.64,-1.41,-0.45,
66.469,0.04,-2.41,1.32,0.66,-1.45,-0.40,
66.471,0.04,-2.41,1.32,0.67,-1.49,-0.35,
66.472,0.07,-2.29,1.51,0.67,-1.49,-0.35,
66.475,0.07,-2.29,1.51,0.69,-1.53,-0.30,
66.477,0.07,-2.29,1.51,0.71,-1.57,-0.26,
66.478,0.07,-2.05,1.64,0.71,-1.57,-0.26,
66.478,0.07,-2.05,1.64,0.73,-1.61,-0.22,
66.482,0.09,-1.82,1.75,0.73,-1.61,-0.22,
66.483,0.09,-1.82,1.75,0.75,-1.64,-0.19,
66.484,0.09,-1.82,1.75,0.77,-1.68,-0.16,
66.486,0.13,-1.56,1.78,0.77,-1.68,-0.16,
66.487,0.13,-1.56,1.78,0.79,-1.71,-0.13,
66.488,0.13,-1.56,1.78,0.80,-1.74,-0.10,
66.491,0.11,-1.29,1.77,0.80,-1.74,-0.10,
66.491,0.11,-1.29,1.77,0.82,-1.76,-0.08,
66.493,0.11,-1.29,1.77,0.84,-1.78,-0.06,
66.496,0.10,-1.02,1.72,0.84,-1.78,-0.06,
66.496,0.10,-1.02,1.72,0.85,-1.79,-0.05,
66.497,0.10,-1.02,1.72,0.87,-1.80,-0.04,
66.501,0.14,-0.75,1.67,0.87,-1.80,-0.04,
66.501,0.14,-0.75,1.67,0.89,-1.81,-0.03,
66.502,0.14,-0.75,1.67,0.90,-1.81,-0.03,
66.505,0.19,-0.49,1.60,0.90,-1.81,-0.03,
66.505,0.19,-0.49,1.60,0.91,-1.81,-0.03,
66.507,0.19,-0.49,1.60,0.92,-1.81,-0.03,
66.51,0.19,-0.49,1.60,0.94,-1.81,-0.04,
66.51,0.24,-0.23,1.56,0.94,-1.81,-0.04,
66.518,0.24,-0.23,1.56,0.95,-1.80,-0.05,
66.519,0.28,-0.00,1.50,0.95,-1.80,-0.05,
66.519,0.28,-0.00,1.50,0.96,-1.80,-0.07,
66.52,0.28,-0.00,1.50,0.96,-1.79,-0.08,
66.52,0.28,-0.00,1.50,0.97,-1.78,-0.11,
66.521,0.35,0.20,1.47,0.97,-1.78,-0.11,
66.522,0.35,0.20,1.47,0.98,-1.77,-0.13,
66.525,0.35,0.20,1.47,0.98,-1.75,-0.16,
66.543,0.46,0.39,1.35,0.98,-1.75,-0.16,
66.544,0.46,0.39,1.35,0.98,-1.73,-0.20,
66.544,0.56,0.53,1.24,0.98,-1.73,-0.20,
66.544,0.56,0.53,1.24,0.98,-1.71,-0.24,
66.545,0.56,0.53,1.24,0.98,-1.68,-0.28,
66.545,0.67,0.65,1.12,0.98,-1.68,-0.28,
66.545,0.67,0.65,1.12,0.97,-1.65,-0.33,
66.545,0.67,0.65,1.12,0.97,-1.62,-0.38,
66.545,0.71,0.75,0.98,0.97,-1.62,-0.38,
66.546,0.71,0.75,0.98,0.96,-1.59,-0.42,
66.546,0.71,0.75,0.98,0.95,-1.56,-0.47,
66.546,0.71,0.75,0.98,0.94,-1.52,-0.52,
66.547,0.73,0.83,0.87,0.94,-1.52,-0.52,
66.547,0.73,0.83,0.87,0.92,-1.49,-0.57,
66.549,0.72,0.84,0.76,0.92,-1.49,-0.57,
66.549,0.72,0.84,0.76,0.90,-1.45,-0.62,
66.551,0.72,0.84,0.76,0.89,-1.41,-0.67,
66.553,0.66,0.88,0.65,0.89,-1.41,-0.67,
66.553,0.66,0.88,0.65,0.86,-1.37,-0.72,
66.555,0.66,0.88,0.65,0.84,-1.33,-0.77,
66.558,0.66,0.88,0.65,0.81,-1.29,-0.81,
66.558,0.60,0.89,0.52,0.81,-1.29,-0.81,
66.561,0.60,0.89,0.52,0.78,-1.24,-0.86,
66.563,0.60,0.89,0.52,0.75,-1.20,-0.91,
66.564,0.48,0.87,0.39,0.75,-1.20,-0.91,
66.565,0.48,0.87,0.39,0.71,-1.15,-0.95,
66.568,0.48,0.87,0.39,0.67,-1.10,-0.99,
66.568,0.33,0.84,0.23,0.67,-1.10,-0.99,
66.571,0.33,0.84,0.23,0.63,-1.06,-1.03,
66.573,0.19,0.77,0.12,0.63,-1.06,-1.03,
66.573,0.19,0.77,0.12,0.59,-1.01,-1.07,
66.577,0.19,0.77,0.12,0.54,-0.96,-1.10,
66.578,-0.01,0.68,0.03,0.54,-0.96,-1.10,
66.578,-0.01,0.68,0.03,0.49,-0.91,-1.13,
66.58,-0.01,0.68,0.03,0.45,-0.87,-1.17,
66.583,-0.14,0.58,0.01,0.45,-0.87,-1.17,
66.583,-0.14,0.58,0.01,0.40,-0.82,-1.20,
66.585,-0.14,0.58,0.01,0.35,-0.77,-1.23,
66.587,-0.14,0.58,0.01,0.30,-0.73,-1.25,
66.588,-0.31,0.44,0.03,0.30,-0.73,-1.25,
66.589,-0.31,0.44,0.03,0.26,-0.69,-1.28,
66.593,-0.31,0.44,0.03,0.21,-0.65,-1.30,
66.594,-0.46,0.31,0.09,0.21,-0.65,-1.30,
66.594,-0.46,0.31,0.09,0.17,-0.61,-1.32,
66.597,-0.63,0.16,0.23,0.17,-0.61,-1.32,
66.598,-0.63,0.16,0.23,0.13,-0.57,-1.34,
66.599,-0.63,0.16,0.23,0.10,-0.54,-1.36,
66.602,-0.79,0.01,0.42,0.10,-0.54,-1.36,
66.603,-0.79,0.01,0.42,0.07,-0.50,-1.38,
66.605,-0.79,0.01,0.42,0.04,-0.47,-1.39,
66.606,-0.94,-0.14,0.63,0.04,-0.47,-1.39,
66.607,-0.94,-0.14,0.63,0.01,-0.45,-1.41,
66.611,-0.94,-0.14,0.63,-0.01,-0.42,-1.42,
66.611,-0.94,-0.14,0.63,-0.03,-0.40,-1.43,
66.611,-1.09,-0.27,0.88,-0.03,-0.40,-1.43,
66.614,-1.09,-0.27,0.88,-0.05,-0.37,-1.43,
66.616,-1.09,-0.27,0.88,-0.06,-0.35,-1.44,
66.616,-1.24,-0.42,1.10,-0.06,-0.35,-1.44,
66.618,-1.24,-0.42,1.10,-0.07,-0.33,-1.44,
66.621,-1.33,-0.58,1.31,-0.07,-0.33,-1.44,
66.621,-1.33,-0.58,1.31,-0.08,-0.32,-1.45,
66.623,-1.33,-0.58,1.31,-0.08,-0.30,-1.45,
66.629,-1.33,-0.58,1.31,-0.09,-0.28,-1.45,
66.629,-1.46,-0.70,1.49,-0.09,-0.28,-1.45,
66.629,-1.46,-0.70,1.49,-0.09,-0.26,-1.45,
66.634,-1.56,-0.80,1.63,-0.09,-0.26,-1.45,
66.634,-1.56,-0.80,1.63,-0.09,-0.24,-1.45,
66.634,-1.56,-0.80,1.63,-0.08,-0.23,-1.45,
66.636,-1.69,-0.92,1.73,-0.08,-0.23,-1.45,
66.636,-1.69,-0.92,1.73,-0.08,-0.21,-1.44,
66.639,-1.69,-0.92,1.73,-0.07,-0.19,-1.44,
66.64,-1.69,-0.92,1.73,-0.07,-0.17,-1.44,
66.641,-1.82,-0.98,1.80,-0.07,-0.17,-1.44,
66.643,-1.82,-0.98,1.80,-0.06,-0.16,-1.43,
66.646,-1.97,-1.02,1.87,-0.06,-0.16,-1.43,
66.646,-1.97,-1.02,1.87,-0.05,-0.15,-1.43,
66.647,-1.97,-1.02,1.87,-0.04,-0.13,-1.42,
66.651,-2.09,-1.08,1.90,-0.04,-0.13,-1.42,
66.651,-2.09,-1.08,1.90,-0.04,-0.12,-1.41,
66.652,-2.09,-1.08,1.90,-0.03,-0.11,-1.41,
66.655,-2.21,-1.11,1.89,-0.03,-0.11,-1.41,
66.655,-2.21,-1.11,1.89,-0.02,-0.10,-1.40,
66.658,-2.21,-1.11,1.89,-0.02,-0.09,-1.39,
66.661,-2.32,-1.15,1.86,-0.02,-0.09,-1.39,
66.662,-2.32,-1.15,1.86,-0.01,-0.08,-1.39,
66.663,-2.32,-1.15,1.86,-0.00,-0.06,-1.38,
66.666,-2.44,-1.17,1.79,-0.00,-0.06,-1.38,
66.666,-2.44,-1.17,1.79,0.00,-0.05,-1.37,
66.667,-2.44,-1.17,1.79,0.00,-0.04,-1.36,
66.67,-2.55,-1.17,1.70,0.00,-0.04,-1.36,
66.67,-2.55,-1.17,1.70,0.01,-0.03,-1.35,
66.672,-2.55,-1.17,1.70,0.01,-0.02,-1.34,
66.674,-2.55,-1.17,1.70,0.00,-0.00,-1.34,
66.675,-2.67,-1.20,1.60,0.00,-0.00,-1.34,
66.678,-2.67,-1.20,1.60,0.00,0.01,-1.33,
66.681,-2.72,-1.22,1.49,0.00,0.01,-1.33,
66.681,-2.72,-1.22,1.49,-0.00,0.02,-1.32,
66.682,-2.72,-1.22,1.49,-0.01,0.02,-1.32,
66.685,-2.72,-1.22,1.49,-0.01,0.03,-1.31,
66.685,-2.78,-1.26,1.40,-0.01,0.03,-1.31,
66.686,-2.78,-1.26,1.40,-0.02,0.03,-1.31,
66.69,-2.78,-1.26,1.40,-0.03,0.04,-1.30,
66.69,-2.83,-1.29,1.33,-0.03,0.04,-1.30,
66.691,-2.83,-1.29,1.33,-0.04,0.04,-1.30,
66.695,-2.83,-1.29,1.33,-0.05,0.05,-1.29,
66.695,-2.87,-1.37,1.24,-0.05,0.05,-1.29,
66.696,-2.87,-1.37,1.24,-0.06,0.05,-1.29,
66.699,-2.92,-1.43,1.16,-0.06,0.05,-1.29,
66.7,-2.92,-1.43,1.16,-0.08,0.05,-1.28,
66.704,-2.92,-1.43,1.16,-0.10,0.06,-1.28,
66.704,-2.94,-1.50,1.10,-0.10,0.06,-1.28,
66.705,-2.94,-1.50,1.10,-0.11,0.06,-1.27,
66.706,-2.94,-1.50,1.10,-0.13,0.07,-1.26,
66.71,-2.94,-1.50,1.10,-0.14,0.07,-1.26,
66.71,-2.95,-1.58,1.02,-0.14,0.07,-1.26,
66.71,-2.95,-1.58,1.02,-0.16,0.07,-1.25,
66.716,-2.95,-1.58,1.02,-0.18,0.07,-1.24,
66.717,-2.97,-1.66,0.98,-0.18,0.07,-1.24,
66.717,-2.97,-1.66,0.98,-0.20,0.08,-1.24,
66.718,-2.98,-1.79,0.96,-0.20,0.08,-1.24,
66.718,-2.98,-1.79,0.96,-0.22,0.08,-1.23,
66.72,-2.98,-1.79,0.96,-0.24,0.08,-1.22,
66.723,-2.98,-1.79,0.96,-0.26,0.08,-1.22,
66.723,-2.94,-1.91,0.97,-0.26,0.08,-1.22,
66.725,-2.94,-1.91,0.97,-0.28,0.08,-1.21,
66.732,-2.91,-2.07,1.01,-0.28,0.08,-1.21,
66.732,-2.91,-2.07,1.01,-0.30,0.07,-1.21,
66.732,-2.91,-2.07,1.01,-0.32,0.07,-1.20,
66.733,-2.85,-2.27,1.03,-0.32,0.07,-1.20,
66.733,-2.85,-2.27,1.03,-0.34,0.07,-1.19,
66.735,-2.85,-2.27,1.03,-0.36,0.07,-1.19,
66.738,-2.79,-2.47,1.08,-0.36,0.07,-1.19,
66.738,-2.79,-2.47,1.08,-0.38,0.08,-1.18,
66.74,-2.79,-2.47,1.08,-0.40,0.08,-1.17,
66.743,-2.76,-2.68,1.13,-0.40,0.08,-1.17,
66.743,-2.76,-2.68,1.13,-0.42,0.09,-1.16,
66.745,-2.76,-2.68,1.13,-0.44,0.09,-1.15,
66.748,-2.75,-2.87,1.18,-0.44,0.09,-1.15,
66.748,-2.75,-2.87,1.18,-0.46,0.10,-1.13,
66.75,-2.75,-2.87,1.18,-0.48,0.11,-1.12,
66.753,-2.76,-3.04,1.22,-0.48,0.11,-1.12,
66.753,-2.76,-3.04,1.22,-0.50,0.12,-1.10,
66.754,-2.76,-3.04,1.22,-0.52,0.14,-1.08,
66.757,-2.78,-3.24,1.26,-0.52,0.14,-1.08,
66.757,-2.78,-3.24,1.26,-0.54,0.15,-1.06,
66.76,-2.78,-3.24,1.26,-0.55,0.16,-1.04,
66.762,-2.78,-3.24,1.26,-0.58,0.18,-1.02,
66.762,-2.77,-3.41,1.29,-0.58,0.18,-1.02,
66.764,-2.77,-3.41,1.29,-0.60,0.19,-0.99,
66.766,-2.68,-3.66,1.33,-0.60,0.19,-0.99,
66.767,-2.68,-3.66,1.33,-0.62,0.21,-0.97,
66.769,-2.68,-3.66,1.33,-0.64,0.22,-0.95,
66.772,-2.68,-3.66,1.33,-0.66,0.24,-0.92,
66.773,-2.57,-3.93,1.36,-0.66,0.24,-0.92,
66.774,-2.57,-3.93,1.36,-0.68,0.26,-0.90,
66.778,-2.45,-4.17,1.36,-0.68,0.26,-0.90,
66.779,-2.45,-4.17,1.36,-0.71,0.27,-0.87,
66.779,-2.45,-4.17,1.36,-0.73,0.29,-0.84,
66.781,-2.36,-4.45,1.38,-0.73,0.29,-0.84,
66.781,-2.36,-4.45,1.38,-0.76,0.30,-0.81,
66.783,-2.36,-4.45,1.38,-0.79,0.32,-0.78,
66.786,-2.21,-4.79,1.34,-0.79,0.32,-0.78,
66.786,-2.21,-4.79,1.34,-0.82,0.34,-0.75,
66.789,-2.21,-4.79,1.34,-0.86,0.36,-0.72,
66.792,-2.07,-5.11,1.32,-0.86,0.36,-0.72,
66.793,-2.07,-5.11,1.32,-0.89,0.39,-0.69,
66.794,-2.07,-5.11,1.32,-0.93,0.42,-0.66,
66.796,-1.96,-5.40,1.25,-0.93,0.42,-0.66,
66.797,-1.96,-5.40,1.25,-0.97,0.45,-0.62,
66.798,-1.96,-5.40,1.25,-1.00,0.48,-0.59,
66.801,-1.88,-5.69,1.20,-1.00,0.48,-0.59,
66.801,-1.88,-5.69,1.20,-1.05,0.51,-0.55,
66.804,-1.88,-5.69,1.20,-1.09,0.54,-0.51,
66.805,-1.82,-5.94,1.16,-1.09,0.54,-0.51,
66.806,-1.82,-5.94,1.16,-1.13,0.58,-0.46,
66.809,-1.82,-5.94,1.16,-1.17,0.61,-0.42,
66.814,-1.77,-6.13,1.18,-1.17,0.61,-0.42,
66.815,-1.77,-6.13,1.18,-1.21,0.65,-0.37,
66.815,-1.77,-6.13,1.18,-1.25,0.69,-0.32,
66.816,-1.79,-6.30,1.22,-1.25,0.69,-0.32,
66.816,-1.79,-6.30,1.22,-1.29,0.72,-0.27,
66.817,-1.79,-6.30,1.22,-1.33,0.76,-0.21,
66.82,-1.85,-6.40,1.30,-1.33,0.76,-0.21,
66.822,-1.85,-6.40,1.30,-1.37,0.80,-0.15,
66.824,-1.85,-6.40,1.30,-1.40,0.83,-0.08,
66.825,-1.85,-6.40,1.30,-1.43,0.87,-0.01,
66.825,-1.95,-6.43,1.40,-1.43,0.87,-0.01,
66.83,-1.95,-6.43,1.40,-1.46,0.91,0.06,
66.83,-2.09,-6.40,1.52,-1.46,0.91,0.06,
66.831,-2.09,-6.40,1.52,-1.49,0.94,0.13,
66.832,-2.09,-6.40,1.52,-1.51,0.97,0.21,
66.834,-2.09,-6.40,1.52,-1.53,1.01,0.29,
66.835,-2.20,-6.30,1.68,-1.53,1.01,0.29,
66.837,-2.20,-6.30,1.68,-1.54,1.04,0.37,
66.839,-2.30,-6.16,1.86,-1.54,1.04,0.37,
66.839,-2.30,-6.16,1.86,-1.55,1.06,0.45,
66.841,-2.30,-6.16,1.86,-1.56,1.09,0.54,
66.845,-2.43,-5.97,2.05,-1.56,1.09,0.54,
66.845,-2.43,-5.97,2.05,-1.56,1.12,0.63,
66.846,-2.43,-5.97,2.05,-1.56,1.14,0.72,
66.85,-2.43,-5.97,2.05,-1.55,1.17,0.81,
66.85,-2.56,-5.69,2.23,-1.55,1.17,0.81,
66.851,-2.56,-5.69,2.23,-1.53,1.19,0.89,
66.854,-2.70,-5.35,2.42,-1.53,1.19,0.89,
66.855,-2.70,-5.35,2.42,-1.51,1.22,0.98,
66.856,-2.70,-5.35,2.42,-1.48,1.24,1.07,
66.859,-2.70,-5.35,2.42,-1.45,1.26,1.16,
66.859,-2.83,-4.94,2.62,-1.45,1.26,1.16,
66.862,-2.83,-4.94,2.62,-1.40,1.29,1.24,
66.865,-2.90,-4.46,2.83,-1.40,1.29,1.24,
66.865,-2.90,-4.46,2.83,-1.35,1.30,1.33,
66.867,-2.90,-4.46,2.83,-1.30,1.32,1.41,
66.868,-2.99,-3.87,3.03,-1.30,1.32,1.41,
66.869,-2.99,-3.87,3.03,-1.23,1.33,1.49,
66.871,-2.99,-3.87,3.03,-1.16,1.34,1.56,
66.874,-2.99,-3.87,3.03,-1.08,1.34,1.63,
66.875,-3.07,-3.24,3.21,-1.08,1.34,1.63,
66.876,-3.07,-3.24,3.21,-1.00,1.34,1.70,
66.879,-3.07,-3.24,3.21,-0.91,1.34,1.76,
66.879,-3.13,-2.62,3.33,-0.91,1.34,1.76,
66.881,-3.13,-2.62,3.33,-0.82,1.34,1.82,
66.883,-3.06,-2.04,3.34,-0.82,1.34,1.82,
66.883,-3.06,-2.04,3.34,-0.72,1.33,1.87,
66.885,-3.06,-2.04,3.34,-0.62,1.32,1.91,
66.888,-3.06,-2.04,3.34,-0.52,1.31,1.95,
66.889,-2.97,-1.49,3.31,-0.52,1.31,1.95,
66.89,-2.97,-1.49,3.31,-0.41,1.29,1.99,
66.893,-2.76,-1.02,3.23,-0.41,1.29,1.99,
66.893,-2.76,-1.02,3.23,-0.31,1.27,2.01,
66.895,-2.76,-1.02,3.23,-0.20,1.24,2.03,
66.897,-2.76,-1.02,3.23,-0.09,1.21,2.05,
66.898,-2.47,-0.59,3.15,-0.09,1.21,2.05,
66.9,-2.47,-0.59,3.15,0.02,1.17,2.06,
66.902,-2.14,-0.22,2.97,0.02,1.17,2.06,
66.902,-2.14,-0.22,2.97,0.12,1.13,2.06,
66.905,-2.14,-0.22,2.97,0.23,1.08,2.06,
66.907,-1.85,0.16,2.74,0.23,1.08,2.06,
66.908,-1.85,0.16,2.74,0.34,1.04,2.06,
66.91,-1.85,0.16,2.74,0.45,0.99,2.04,
66.912,-1.85,0.16,2.74,0.56,0.93,2.02,
66.913,-1.53,0.48,2.46,0.56,0.93,2.02,
66.915,-1.53,0.48,2.46,0.67,0.88,1.99,
66.917,-1.53,0.48,2.46,0.78,0.83,1.96,
66.917,-1.10,0.67,2.12,0.78,0.83,1.96,
66.919,-1.10,0.67,2.12,0.88,0.78,1.92,
66.923,-0.76,0.88,1.77,0.88,0.78,1.92,
66.924,-0.76,0.88,1.77,0.99,0.73,1.87,
66.925,-0.76,0.88,1.77,1.09,0.67,1.82,
66.932,-0.76,0.88,1.77,1.19,0.62,1.77,
66.933,-0.44,1.07,1.38,1.19,0.62,1.77,
66.933,-0.44,1.07,1.38,1.28,0.56,1.71,
66.934,-0.13,1.25,1.02,1.28,0.56,1.71,
66.934,-0.13,1.25,1.02,1.37,0.50,1.65,
66.934,-0.13,1.25,1.02,1.46,0.43,1.58,
66.936,-0.13,1.25,1.02,1.54,0.36,1.51,
66.936,0.09,1.32,0.66,1.54,0.36,1.51,
66.939,0.09,1.32,0.66,1.61,0.29,1.45,
66.942,0.09,1.32,0.66,1.68,0.22,1.38,
66.942,0.27,1.33,0.26,1.68,0.22,1.38,
66.955,0.27,1.33,0.26,1.75,0.15,1.31,
66.956,0.40,1.27,-0.16,1.75,0.15,1.31,
66.956,0.40,1.27,-0.16,1.81,0.08,1.24,
66.956,0.40,1.27,-0.16,1.86,0.01,1.17,
66.956,0.52,1.18,-0.59,1.86,0.01,1.17,
66.957,0.52,1.18,-0.59,1.91,-0.06,1.11,
66.957,0.52,1.18,-0.59,1.95,-0.13,1.04,
66.957,0.62,1.05,-1.04,1.95,-0.13,1.04,
66.957,0.62,1.05,-1.04,1.99,-0.20,0.97,
66.958,0.62,1.05,-1.04,2.02,-0.26,0.91,
66.961,0.62,1.05,-1.04,2.05,-0.33,0.85,
66.961,0.70,0.87,-1.49,2.05,-0.33,0.85,
66.963,0.70,0.87,-1.49,2.06,-0.39,0.79,
66.965,0.80,0.66,-1.92,2.06,-0.39,0.79,
66.965,0.80,0.66,-1.92,2.07,-0.46,0.73,
66.967,0.80,0.66,-1.92,2.07,-0.52,0.67,
66.97,0.87,0.43,-2.31,2.07,-0.52,0.67,
66.97,0.87,0.43,-2.31,2.06,-0.58,0.62,
66.973,0.87,0.43,-2.31,2.04,-0.64,0.57,
66.975,0.94,0.12,-2.78,2.04,-0.64,0.57,
66.977,0.94,0.12,-2.78,2.02,-0.69,0.52,
66.978,0.94,0.12,-2.78,1.98,-0.74,0.47,
66.98,0.96,-0.16,-3.20,1.98,-0.74,0.47,
66.981,0.96,-0.16,-3.20,1.94,-0.78,0.43,
66.982,0.96,-0.16,-3.20,1.88,-0.83,0.38,
66.985,0.97,-0.47,-3.66,1.88,-0.83,0.38,
66.985,0.97,-0.47,-3.66,1.83,-0.86,0.35,
66.987,0.97,-0.47,-3.66,1.76,-0.89,0.31,
66.99,0.99,-0.75,-4.05,1.76,-0.89,0.31,
66.99,0.99,-0.75,-4.05,1.68,-0.91,0.28,
66.992,0.99,-0.75,-4.05,1.60,-0.93,0.25,
66.995,0.98,-0.99,-4.49,1.60,-0.93,0.25,
66.995,0.98,-0.99,-4.49,1.51,-0.94,0.23,
66.997,0.98,-0.99,-4.49,1.42,-0.94,0.21,
66.999,0.90,-1.12,-4.81,1.42,-0.94,0.21,
66.999,0.90,-1.12,-4.81,1.31,-0.94,0.19,
67.001,0.90,-1.12,-4.81,1.20,-0.93,0.18,
67.004,0.90,-1.12,-4.81,1.09,-0.93,0.18,
67.004,0.79,-1.28,-5.09,1.09,-0.93,0.18,
67.006,0.79,-1.28,-5.09,0.97,-0.92,0.17,
67.01,0.69,-1.44,-5.29,0.97,-0.92,0.17,
67.01,0.69,-1.44,-5.29,0.84,-0.91,0.18,
67.011,0.69,-1.44,-5.29,0.71,-0.90,0.18,
67.014,0.62,-1.54,-5.35,0.71,-0.90,0.18,
67.015,0.62,-1.54,-5.35,0.57,-0.88,0.18,
67.016,0.62,-1.54,-5.35,0.43,-0.87,0.19,
67.018,0.54,-1.61,-5.30,0.43,-0.87,0.19,
67.018,0.54,-1.61,-5.30,0.29,-0.85,0.20,
67.021,0.54,-1.61,-5.30,0.15,-0.83,0.21,
67.024,0.54,-1.61,-5.30,0.00,-0.80,0.22,
67.028,0.50,-1.71,-5.24,0.00,-0.80,0.22,
67.029,0.50,-1.71,-5.24,-0.14,-0.77,0.24,
67.029,0.47,-1.75,-5.11,-0.14,-0.77,0.24,
67.03,0.47,-1.75,-5.11,-0.28,-0.73,0.26,
67.035,0.47,-1.75,-5.11,-0.42,-0.69,0.28,
67.036,0.49,-1.80,-4.92,-0.42,-0.69,0.28,
67.036,0.49,-1.80,-4.92,-0.56,-0.64,0.30,
67.036,0.49,-1.80,-4.92,-0.69,-0.59,0.32,
67.038,0.49,-1.80,-4.92,-0.82,-0.53,0.34,
67.038,0.51,-1.79,-4.64,-0.82,-0.53,0.34,
67.041,0.51,-1.79,-4.64,-0.94,-0.47,0.37,
67.052,0.51,-1.79,-4.64,-1.05,-0.41,0.39,
67.052,0.51,-1.77,-4.30,-1.05,-0.41,0.39,
67.052,0.51,-1.77,-4.30,-1.17,-0.34,0.42,
67.052,0.51,-1.77,-4.30,-1.27,-0.28,0.44,
67.052,0.48,-1.71,-3.88,-1.27,-0.28,0.44,
67.052,0.48,-1.71,-3.88,-1.37,-0.21,0.47,
67.053,0.48,-1.71,-3.88,-1.47,-0.14,0.49,
67.053,0.46,-1.66,-3.44,-1.47,-0.14,0.49,
67.054,0.46,-1.66,-3.44,-1.55,-0.06,0.51,
67.058,0.46,-1.66,-3.44,-1.64,0.00,0.52,
67.058,0.48,-1.62,-2.99,-1.64,0.00,0.52,
67.059,0.48,-1.62,-2.99,-1.71,0.08,0.54,
67.062,0.49,-1.55,-2.59,-1.71,0.08,0.54,
67.062,0.49,-1.55,-2.59,-1.79,0.15,0.55,
67.065,0.49,-1.55,-2.59,-1.85,0.23,0.56,
67.067,0.49,-1.55,-2.59,-1.91,0.30,0.56,
67.067,0.44,-1.38,-2.21,-1.91,0.30,0.56,
67.069,0.44,-1.38,-2.21,-1.97,0.38,0.57,
67.072,0.44,-1.38,-2.21,-2.02,0.46,0.57,
67.072,0.44,-1.23,-1.84,-2.02,0.46,0.57,
67.075,0.44,-1.23,-1.84,-2.07,0.53,0.57,
67.077,0.44,-1.23,-1.84,-2.11,0.60,0.57,
67.077,0.45,-1.10,-1.50,-2.11,0.60,0.57,
67.079,0.45,-1.10,-1.50,-2.15,0.68,0.57,
67.082,0.42,-0.99,-1.17,-2.15,0.68,0.57,
67.082,0.42,-0.99,-1.17,-2.18,0.75,0.56,
67.084,0.42,-0.99,-1.17,-2.21,0.81,0.55,
67.086,0.35,-0.83,-0.86,-2.21,0.81,0.55,
67.086,0.35,-0.83,-0.86,-2.23,0.88,0.54,
