
time,ax,ay,az,wx,wy,wz,
28.637,0.62,-0.89,-1.25,-1.07,2.78,-0.16,
28.639,0.62,-0.89,-1.25,-1.11,2.85,-0.17,
28.644,0.62,-0.89,-1.25,-1.14,2.91,-0.18,
28.644,0.48,-0.92,-0.82,-1.14,2.91,-0.18,
28.645,0.48,-0.92,-0.82,-1.16,2.95,-0.20,
28.647,0.33,-0.92,-0.43,-1.16,2.95,-0.20,
28.647,0.33,-0.92,-0.43,-1.18,2.98,-0.21,
28.648,0.33,-0.92,-0.43,-1.19,3.00,-0.22,
28.651,0.19,-0.91,-0.05,-1.19,3.00,-0.22,
28.651,0.19,-0.91,-0.05,-1.19,3.01,-0.23,
28.653,0.19,-0.91,-0.05,-1.19,3.00,-0.24,
28.656,0.07,-0.93,0.35,-1.19,3.00,-0.24,
28.656,0.07,-0.93,0.35,-1.19,2.99,-0.25,
28.659,0.07,-0.93,0.35,-1.18,2.96,-0.26,
28.661,0.07,-0.93,0.35,-1.16,2.92,-0.27,
28.661,-0.07,-0.94,0.67,-1.16,2.92,-0.27,
28.663,-0.07,-0.94,0.67,-1.15,2.87,-0.27,
28.666,-0.21,-0.93,1.00,-1.15,2.87,-0.27,
28.666,-0.21,-0.93,1.00,-1.12,2.81,-0.27,
28.668,-0.21,-0.93,1.00,-1.10,2.74,-0.27,
28.67,-0.36,-0.91,1.31,-1.10,2.74,-0.27,
28.67,-0.36,-0.91,1.31,-1.07,2.66,-0.26,
28.673,-0.36,-0.91,1.31,-1.04,2.57,-0.26,
28.675,-0.56,-0.85,1.57,-1.04,2.57,-0.26,
28.675,-0.56,-0.85,1.57,-1.00,2.47,-0.25,
28.679,-0.56,-0.85,1.57,-0.96,2.37,-0.24,
28.68,-0.56,-0.85,1.57,-0.92,2.25,-0.22,
28.683,-0.81,-0.74,1.78,-0.92,2.25,-0.22,
28.683,-0.81,-0.74,1.78,-0.88,2.13,-0.21,
28.685,-0.81,-0.74,1.78,-0.83,2.00,-0.19,
28.685,-1.04,-0.63,1.93,-0.83,2.00,-0.19,
28.687,-1.04,-0.63,1.93,-0.79,1.86,-0.18,
28.69,-1.26,-0.51,2.03,-0.79,1.86,-0.18,
28.69,-1.26,-0.51,2.03,-0.74,1.72,-0.16,
28.692,-1.26,-0.51,2.03,-0.69,1.57,-0.14,
28.695,-1.45,-0.43,2.09,-0.69,1.57,-0.14,
28.695,-1.45,-0.43,2.09,-0.64,1.42,-0.13,
28.697,-1.45,-0.43,2.09,-0.59,1.26,-0.11,
28.699,-1.57,-0.34,2.15,-0.59,1.26,-0.11,
28.699,-1.57,-0.34,2.15,-0.54,1.10,-0.10,
28.702,-1.57,-0.34,2.15,-0.49,0.93,-0.08,
28.705,-1.72,-0.30,2.18,-0.49,0.93,-0.08,
28.705,-1.72,-0.30,2.18,-0.44,0.76,-0.07,
28.707,-1.72,-0.30,2.18,-0.39,0.59,-0.06,
28.709,-1.83,-0.24,2.18,-0.39,0.59,-0.06,
28.709,-1.83,-0.24,2.18,-0.35,0.42,-0.04,
28.712,-1.83,-0.24,2.18,-0.30,0.25,-0.03,
28.714,-1.93,-0.17,2.22,-0.30,0.25,-0.03,
28.714,-1.93,-0.17,2.22,-0.26,0.07,-0.02,
28.716,-1.93,-0.17,2.22,-0.22,-0.09,-0.00,
28.719,-1.97,-0.15,2.17,-0.22,-0.09,-0.00,
28.719,-1.97,-0.15,2.17,-0.18,-0.26,0.01,
28.721,-1.97,-0.15,2.17,-0.14,-0.42,0.02,
28.724,-1.98,-0.19,2.10,-0.14,-0.42,0.02,
28.724,-1.98,-0.19,2.10,-0.11,-0.57,0.04,
28.726,-1.98,-0.19,2.10,-0.07,-0.73,0.05,
28.73,-1.99,-0.24,2.02,-0.07,-0.73,0.05,
28.731,-1.99,-0.24,2.02,-0.03,-0.87,0.06,
28.731,-1.99,-0.24,2.02,0.00,-1.02,0.08,
28.734,-1.99,-0.24,2.02,0.04,-1.15,0.10,
28.734,-1.99,-0.27,1.98,0.04,-1.15,0.10,
28.736,-1.99,-0.27,1.98,0.08,-1.29,0.11,
28.74,-2.00,-0.28,1.97,0.08,-1.29,0.11,
28.74,-2.00,-0.28,1.97,0.12,-1.41,0.13,
28.741,-2.00,-0.28,1.97,0.15,-1.53,0.15,
28.743,-2.04,-0.23,1.96,0.15,-1.53,0.15,
28.743,-2.04,-0.23,1.96,0.20,-1.64,0.17,
28.746,-2.04,-0.23,1.96,0.24,-1.75,0.19,
28.748,-2.04,-0.23,1.96,0.27,-1.85,0.22,
28.748,-2.06,-0.15,1.94,0.27,-1.85,0.22,
28.75,-2.06,-0.15,1.94,0.31,-1.94,0.24,
28.753,-2.04,-0.08,1.93,0.31,-1.94,0.24,
28.753,-2.04,-0.08,1.93,0.36,-2.03,0.27,
28.755,-2.04,-0.08,1.93,0.39,-2.10,0.29,
28.758,-2.04,-0.08,1.93,0.43,-2.17,0.32,
28.759,-1.98,0.05,1.90,0.43,-2.17,0.32,
28.76,-1.98,0.05,1.90,0.46,-2.22,0.34,
28.765,-1.78,0.22,1.80,0.46,-2.22,0.34,
28.765,-1.78,0.22,1.80,0.49,-2.25,0.37,
28.766,-1.78,0.22,1.80,0.52,-2.27,0.39,
28.767,-1.78,0.22,1.80,0.55,-2.27,0.41,
28.768,-1.46,0.32,1.60,0.55,-2.27,0.41,
28.77,-1.46,0.32,1.60,0.58,-2.25,0.44,
28.772,-1.11,0.40,1.34,0.58,-2.25,0.44,
28.772,-1.11,0.40,1.34,0.60,-2.22,0.46,
28.775,-1.11,0.40,1.34,0.61,-2.17,0.48,
28.777,-1.11,0.40,1.34,0.62,-2.10,0.51,
28.778,-0.72,0.55,1.00,0.62,-2.10,0.51,
28.782,-0.72,0.55,1.00,0.62,-2.00,0.53,
28.782,-0.72,0.55,1.00,0.62,-1.87,0.55,
28.782,-0.23,0.80,0.61,0.62,-1.87,0.55,
28.784,-0.23,0.80,0.61,0.61,-1.72,0.56,
28.787,0.41,0.93,0.04,0.61,-1.72,0.56,
28.787,0.41,0.93,0.04,0.59,-1.54,0.57,
28.789,0.41,0.93,0.04,0.57,-1.34,0.57,
28.792,0.41,0.93,0.04,0.53,-1.12,0.57,
28.792,0.97,0.81,-0.64,0.53,-1.12,0.57,
28.795,0.97,0.81,-0.64,0.50,-0.88,0.57,
28.796,1.48,0.62,-1.36,0.50,-0.88,0.57,
28.797,1.48,0.62,-1.36,0.45,-0.63,0.56,
28.8,1.48,0.62,-1.36,0.39,-0.37,0.55,
28.802,1.90,0.39,-2.03,0.39,-0.37,0.55,
28.802,1.90,0.39,-2.03,0.33,-0.10,0.53,
28.804,1.90,0.39,-2.03,0.26,0.17,0.51,
28.806,1.90,0.39,-2.03,0.19,0.45,0.49,
28.806,2.22,0.19,-2.49,0.19,0.45,0.49,
28.809,2.22,0.19,-2.49,0.11,0.72,0.47,
28.811,2.22,0.19,-2.49,0.02,0.98,0.45,
28.811,2.45,0.03,-2.79,0.02,0.98,0.45,
28.814,2.45,0.03,-2.79,-0.06,1.23,0.42,
28.816,2.45,0.03,-2.79,-0.15,1.47,0.39,
28.816,2.59,-0.08,-2.93,-0.15,1.47,0.39,
28.818,2.59,-0.08,-2.93,-0.24,1.70,0.37,
28.821,2.59,-0.08,-2.93,-0.32,1.91,0.34,
28.821,2.60,-0.11,-2.87,-0.32,1.91,0.34,
28.823,2.60,-0.11,-2.87,-0.40,2.10,0.31,
28.826,2.60,-0.11,-2.87,-0.47,2.26,0.28,
28.826,2.55,-0.06,-2.64,-0.47,2.26,0.28,
28.829,2.55,-0.06,-2.64,-0.54,2.41,0.25,
28.831,2.55,-0.06,-2.64,-0.59,2.54,0.22,
28.831,2.40,0.02,-2.22,-0.59,2.54,0.22,
28.833,2.40,0.02,-2.22,-0.64,2.64,0.18,
28.835,2.40,0.02,-2.22,-0.68,2.74,0.15,
28.836,2.25,0.13,-1.74,-0.68,2.74,0.15,
28.838,2.25,0.13,-1.74,-0.71,2.82,0.11,
28.84,2.25,0.13,-1.74,-0.73,2.90,0.08,
28.84,2.12,0.30,-1.34,-0.73,2.90,0.08,
28.843,2.12,0.30,-1.34,-0.75,2.96,0.04,
28.845,1.99,0.36,-1.03,-0.75,2.96,0.04,
28.846,1.99,0.36,-1.03,-0.76,3.01,0.01,
28.848,1.99,0.36,-1.03,-0.76,3.04,-0.03,
28.85,1.85,0.40,-0.76,-0.76,3.04,-0.03,
28.85,1.85,0.40,-0.76,-0.76,3.07,-0.06,
28.852,1.85,0.40,-0.76,-0.76,3.08,-0.09,
28.854,1.76,0.30,-0.53,-0.76,3.08,-0.09,
28.855,1.76,0.30,-0.53,-0.75,3.08,-0.12,
28.857,1.76,0.30,-0.53,-0.74,3.06,-0.15,
28.86,1.69,0.11,-0.36,-0.74,3.06,-0.15,
28.86,1.69,0.11,-0.36,-0.73,3.04,-0.18,
28.862,1.69,0.11,-0.36,-0.71,3.00,-0.20,
28.864,1.63,-0.17,-0.18,-0.71,3.00,-0.20,
28.865,1.63,-0.17,-0.18,-0.70,2.94,-0.23,
28.867,1.63,-0.17,-0.18,-0.68,2.88,-0.25,
28.869,1.63,-0.17,-0.18,-0.67,2.80,-0.26,
28.87,1.53,-0.47,-0.01,-0.67,2.80,-0.26,
28.871,1.53,-0.47,-0.01,-0.65,2.72,-0.28,
28.874,1.35,-0.75,0.15,-0.65,2.72,-0.28,
28.874,1.35,-0.75,0.15,-0.63,2.63,-0.29,
28.876,1.35,-0.75,0.15,-0.62,2.52,-0.30,
28.879,1.35,-0.75,0.15,-0.60,2.41,-0.30,
28.879,1.15,-0.95,0.27,-0.60,2.41,-0.30,
28.881,1.15,-0.95,0.27,-0.58,2.29,-0.30,
28.884,1.15,-0.95,0.27,-0.57,2.16,-0.29,
28.884,0.90,-1.02,0.37,-0.57,2.16,-0.29,
28.887,0.90,-1.02,0.37,-0.55,2.03,-0.29,
28.889,0.61,-1.01,0.41,-0.55,2.03,-0.29,
28.891,0.61,-1.01,0.41,-0.53,1.89,-0.28,
28.892,0.61,-1.01,0.41,-0.51,1.75,-0.26,
28.894,0.36,-0.96,0.41,-0.51,1.75,-0.26,
28.894,0.36,-0.96,0.41,-0.48,1.61,-0.25,
28.899,0.36,-0.96,0.41,-0.46,1.46,-0.23,
28.9,0.36,-0.96,0.41,-0.44,1.31,-0.22,
28.9,0.16,-0.84,0.37,-0.44,1.31,-0.22,
28.901,0.16,-0.84,0.37,-0.41,1.17,-0.21,
28.904,0.16,-0.84,0.37,-0.39,1.02,-0.20,
28.904,0.02,-0.78,0.26,-0.39,1.02,-0.20,
28.905,0.02,-0.78,0.26,-0.37,0.87,-0.19,
28.908,-0.10,-0.80,0.11,-0.37,0.87,-0.19,
28.908,-0.10,-0.80,0.11,-0.36,0.73,-0.19,
28.91,-0.10,-0.80,0.11,-0.34,0.57,-0.18,
28.913,-0.18,-0.90,0.00,-0.34,0.57,-0.18,
28.913,-0.18,-0.90,0.00,-0.34,0.42,-0.18,
28.915,-0.18,-0.90,0.00,-0.33,0.26,-0.17,
28.917,-0.26,-1.01,-0.06,-0.33,0.26,-0.17,
28.917,-0.26,-1.01,-0.06,-0.33,0.11,-0.17,
28.92,-0.26,-1.01,-0.06,-0.34,-0.04,-0.17,
28.922,-0.36,-1.08,-0.11,-0.34,-0.04,-0.17,
28.922,-0.36,-1.08,-0.11,-0.35,-0.18,-0.17,
28.925,-0.36,-1.08,-0.11,-0.36,-0.32,-0.16,
28.928,-0.36,-1.08,-0.11,-0.38,-0.46,-0.16,
28.928,-0.50,-1.13,-0.19,-0.38,-0.46,-0.16,
28.93,-0.50,-1.13,-0.19,-0.40,-0.58,-0.15,
28.934,-0.65,-1.12,-0.25,-0.40,-0.58,-0.15,
28.934,-0.65,-1.12,-0.25,-0.42,-0.70,-0.14,
28.935,-0.65,-1.12,-0.25,-0.44,-0.81,-0.12,
28.937,-0.82,-1.09,-0.29,-0.44,-0.81,-0.12,
28.938,-0.82,-1.09,-0.29,-0.45,-0.91,-0.11,
28.939,-0.82,-1.09,-0.29,-0.47,-0.99,-0.08,
28.942,-0.98,-1.01,-0.29,-0.47,-0.99,-0.08,
28.942,-0.98,-1.01,-0.29,-0.48,-1.07,-0.06,
28.945,-0.98,-1.01,-0.29,-0.49,-1.13,-0.03,
28.947,-0.98,-1.01,-0.29,-0.50,-1.19,-0.00,
28.947,-1.11,-0.92,-0.27,-0.50,-1.19,-0.00,
28.949,-1.11,-0.92,-0.27,-0.51,-1.23,0.03,
28.951,-1.26,-0.77,-0.15,-0.51,-1.23,0.03,
28.952,-1.26,-0.77,-0.15,-0.51,-1.27,0.06,
28.954,-1.26,-0.77,-0.15,-0.51,-1.31,0.10,
28.956,-1.26,-0.77,-0.15,-0.50,-1.33,0.13,
28.957,-1.33,-0.57,0.02,-0.50,-1.33,0.13,
28.96,-1.33,-0.57,0.02,-0.49,-1.35,0.17,
28.963,-1.33,-0.57,0.02,-0.49,-1.37,0.20,
28.963,-1.40,-0.35,0.18,-0.49,-1.37,0.20,
28.965,-1.40,-0.35,0.18,-0.47,-1.38,0.23,
28.966,-1.34,-0.17,0.34,-0.47,-1.38,0.23,
28.966,-1.34,-0.17,0.34,-0.46,-1.38,0.27,
28.968,-1.34,-0.17,0.34,-0.45,-1.38,0.29,
28.971,-1.18,0.03,0.50,-0.45,-1.38,0.29,
28.971,-1.18,0.03,0.50,-0.44,-1.36,0.32,
28.973,-1.18,0.03,0.50,-0.42,-1.34,0.35,
28.976,-1.18,0.03,0.50,-0.41,-1.31,0.37,
28.976,-0.92,0.24,0.61,-0.41,-1.31,0.37,
28.982,-0.92,0.24,0.61,-0.40,-1.26,0.39,
28.982,-0.54,0.49,0.63,-0.40,-1.26,0.39,
28.983,-0.54,0.49,0.63,-0.39,-1.20,0.41,
28.983,-0.54,0.49,0.63,-0.38,-1.12,0.43,
28.985,-0.12,0.71,0.53,-0.38,-1.12,0.43,
28.986,-0.12,0.71,0.53,-0.38,-1.02,0.44,
28.988,-0.12,0.71,0.53,-0.38,-0.89,0.45,
28.99,0.41,0.82,0.21,-0.38,-0.89,0.45,
28.99,0.41,0.82,0.21,-0.38,-0.74,0.45,
28.993,0.41,0.82,0.21,-0.39,-0.58,0.44,
29.0,0.41,0.82,0.21,-0.40,-0.39,0.44,
29.0,0.88,0.78,-0.26,-0.40,-0.39,0.44,
29.001,0.88,0.78,-0.26,-0.42,-0.20,0.42,
29.003,1.25,0.60,-0.75,-0.42,-0.20,0.42,
29.004,1.25,0.60,-0.75,-0.45,0.00,0.41,
29.004,1.25,0.60,-0.75,-0.48,0.21,0.39,
29.005,1.50,0.37,-1.14,-0.48,0.21,0.39,
29.005,1.50,0.37,-1.14,-0.51,0.42,0.36,
29.007,1.50,0.37,-1.14,-0.55,0.63,0.34,
29.009,1.66,0.20,-1.39,-0.55,0.63,0.34,
29.01,1.66,0.20,-1.39,-0.59,0.83,0.31,
29.012,1.66,0.20,-1.39,-0.63,1.02,0.28,
29.014,1.76,0.06,-1.49,-0.63,1.02,0.28,
29.015,1.76,0.06,-1.49,-0.68,1.20,0.25,
29.017,1.76,0.06,-1.49,-0.72,1.37,0.22,
29.019,1.78,-0.01,-1.40,-0.72,1.37,0.22,
29.02,1.78,-0.01,-1.40,-0.76,1.53,0.19,
29.022,1.78,-0.01,-1.40,-0.80,1.67,0.16,
29.025,1.72,-0.06,-1.10,-0.80,1.67,0.16,
29.025,1.72,-0.06,-1.10,-0.83,1.78,0.13,
29.027,1.72,-0.06,-1.10,-0.85,1.89,0.11,
29.029,1.72,-0.06,-1.10,-0.87,1.97,0.08,
29.03,1.57,-0.03,-0.62,-0.87,1.97,0.08,
29.032,1.57,-0.03,-0.62,-0.88,2.04,0.06,
29.034,1.33,-0.00,-0.08,-0.88,2.04,0.06,
29.034,1.33,-0.00,-0.08,-0.88,2.09,0.03,
29.036,1.33,-0.00,-0.08,-0.87,2.13,0.01,
29.039,1.33,-0.00,-0.08,-0.85,2.15,-0.01,
29.039,1.09,0.10,0.32,-0.85,2.15,-0.01,
29.042,1.09,0.10,0.32,-0.83,2.17,-0.03,
29.044,0.81,0.17,0.66,-0.83,2.17,-0.03,
29.044,0.81,0.17,0.66,-0.79,2.16,-0.04,
29.046,0.81,0.17,0.66,-0.76,2.13,-0.06,
29.049,0.81,0.17,0.66,-0.72,2.10,-0.07,
29.05,0.53,0.26,0.99,-0.72,2.10,-0.07,
29.051,0.53,0.26,0.99,-0.67,2.04,-0.08,
29.053,0.53,0.26,0.99,-0.62,1.96,-0.08,
29.053,0.24,0.27,1.29,-0.62,1.96,-0.08,
29.055,0.24,0.27,1.29,-0.56,1.87,-0.09,
29.058,-0.02,0.28,1.61,-0.56,1.87,-0.09,
29.058,-0.02,0.28,1.61,-0.50,1.75,-0.09,
29.061,-0.02,0.28,1.61,-0.44,1.62,-0.09,
29.063,-0.25,0.26,1.91,-0.44,1.62,-0.09,
29.063,-0.25,0.26,1.91,-0.37,1.48,-0.10,
29.065,-0.25,0.26,1.91,-0.30,1.31,-0.10,
29.068,-0.49,0.27,2.20,-0.30,1.31,-0.10,
29.068,-0.49,0.27,2.20,-0.23,1.13,-0.10,
29.07,-0.49,0.27,2.20,-0.15,0.93,-0.10,
29.072,-0.49,0.27,2.20,-0.07,0.71,-0.10,
29.073,-0.69,0.29,2.53,-0.07,0.71,-0.10,
29.075,-0.69,0.29,2.53,0.01,0.49,-0.10,
29.079,-0.90,0.38,2.80,0.01,0.49,-0.10,
29.079,-0.90,0.38,2.80,0.10,0.25,-0.10,
29.08,-0.90,0.38,2.80,0.18,0.00,-0.10,
29.083,-1.13,0.45,3.02,0.18,0.00,-0.10,
29.083,-1.13,0.45,3.02,0.27,-0.25,-0.09,
29.085,-1.13,0.45,3.02,0.36,-0.50,-0.09,
29.087,-1.34,0.58,3.11,0.36,-0.50,-0.09,
29.087,-1.34,0.58,3.11,0.45,-0.76,-0.08,
29.089,-1.34,0.58,3.11,0.54,-1.01,-0.08,
29.092,-1.52,0.72,3.13,0.54,-1.01,-0.08,
29.092,-1.52,0.72,3.13,0.63,-1.26,-0.07,
29.096,-1.52,0.72,3.13,0.72,-1.50,-0.06,
29.097,-1.52,0.72,3.13,0.80,-1.72,-0.06,
29.097,-1.65,0.81,2.97,0.80,-1.72,-0.06,
29.1,-1.65,0.81,2.97,0.87,-1.93,-0.05,
29.102,-1.65,0.81,2.97,0.95,-2.12,-0.05,
29.102,-1.74,0.80,2.62,0.95,-2.12,-0.05,
29.104,-1.74,0.80,2.62,1.01,-2.30,-0.04,
29.106,-1.74,0.80,2.62,1.07,-2.47,-0.04,
29.107,-1.75,0.76,2.08,1.07,-2.47,-0.04,
29.109,-1.75,0.76,2.08,1.12,-2.61,-0.03,
29.112,-1.75,0.76,2.08,1.17,-2.75,-0.02,
29.112,-1.72,0.60,1.55,1.17,-2.75,-0.02,
29.115,-1.72,0.60,1.55,1.21,-2.87,-0.00,
29.116,-1.69,0.46,1.08,1.21,-2.87,-0.00,
29.116,-1.69,0.46,1.08,1.24,-2.98,0.01,
29.118,-1.69,0.46,1.08,1.26,-3.08,0.02,
29.121,-1.71,0.33,0.64,1.26,-3.08,0.02,
29.121,-1.71,0.33,0.64,1.28,-3.16,0.04,
29.123,-1.71,0.33,0.64,1.30,-3.24,0.06,
29.126,-1.79,0.33,0.29,1.30,-3.24,0.06,
29.126,-1.79,0.33,0.29,1.31,-3.30,0.08,
29.129,-1.79,0.33,0.29,1.31,-3.36,0.10,
29.131,-1.79,0.33,0.29,1.31,-3.39,0.13,
29.131,-1.81,0.46,0.03,1.31,-3.39,0.13,
29.133,-1.81,0.46,0.03,1.30,-3.41,0.15,
29.135,-1.81,0.46,0.03,1.29,-3.42,0.18,
29.136,-1.71,0.65,-0.23,1.29,-3.42,0.18,
29.138,-1.71,0.65,-0.23,1.28,-3.40,0.20,
29.14,-1.71,0.65,-0.23,1.26,-3.37,0.23,
29.141,-1.46,0.85,-0.54,1.26,-3.37,0.23,
29.143,-1.46,0.85,-0.54,1.24,-3.31,0.25,
29.145,-1.46,0.85,-0.54,1.22,-3.23,0.27,
29.146,-1.07,0.92,-0.92,1.22,-3.23,0.27,
29.148,-1.07,0.92,-0.92,1.19,-3.14,0.28,
29.15,-0.60,0.90,-1.37,1.19,-3.14,0.28,
29.15,-0.60,0.90,-1.37,1.16,-3.02,0.29,
29.152,-0.60,0.90,-1.37,1.12,-2.89,0.29,
29.155,-0.09,0.79,-1.83,1.12,-2.89,0.29,
29.156,-0.09,0.79,-1.83,1.07,-2.74,0.29,
29.158,-0.09,0.79,-1.83,1.02,-2.57,0.28,
29.161,-0.09,0.79,-1.83,0.96,-2.40,0.28,
29.161,0.37,0.65,-2.32,0.96,-2.40,0.28,
29.162,0.37,0.65,-2.32,0.89,-2.21,0.27,
29.165,0.80,0.51,-2.72,0.89,-2.21,0.27,
29.166,0.80,0.51,-2.72,0.82,-2.02,0.25,
29.167,0.80,0.51,-2.72,0.74,-1.83,0.24,
29.169,0.80,0.51,-2.72,0.65,-1.63,0.22,
29.169,1.17,0.39,-3.02,0.65,-1.63,0.22,
29.172,1.17,0.39,-3.02,0.56,-1.43,0.20,
29.174,1.51,0.28,-3.24,0.56,-1.43,0.20,
29.174,1.51,0.28,-3.24,0.46,-1.23,0.18,
29.177,1.51,0.28,-3.24,0.36,-1.02,0.16,
29.179,1.51,0.28,-3.24,0.26,-0.82,0.14,
29.179,1.82,0.13,-3.41,0.26,-0.82,0.14,
29.182,1.82,0.13,-3.41,0.15,-0.62,0.11,
29.184,2.03,-0.00,-3.47,0.15,-0.62,0.11,
29.184,2.03,-0.00,-3.47,0.05,-0.42,0.09,
29.187,2.03,-0.00,-3.47,-0.06,-0.22,0.06,
29.189,2.19,-0.21,-3.50,-0.06,-0.22,0.06,
29.189,2.19,-0.21,-3.50,-0.17,-0.03,0.03,
29.192,2.19,-0.21,-3.50,-0.27,0.16,0.01,
29.196,2.26,-0.37,-3.42,-0.27,0.16,0.01,
29.197,2.26,-0.37,-3.42,-0.37,0.34,-0.02,
29.197,2.26,-0.37,-3.42,-0.47,0.51,-0.05,
29.199,2.27,-0.51,-3.25,-0.47,0.51,-0.05,
29.199,2.27,-0.51,-3.25,-0.56,0.67,-0.07,
29.201,2.27,-0.51,-3.25,-0.66,0.82,-0.09,
29.203,2.24,-0.63,-2.97,-0.66,0.82,-0.09,
29.203,2.24,-0.63,-2.97,-0.74,0.97,-0.11,
29.206,2.24,-0.63,-2.97,-0.81,1.09,-0.13,
29.208,2.24,-0.63,-2.97,-0.88,1.21,-0.14,
29.208,2.15,-0.74,-2.60,-0.88,1.21,-0.14,
29.211,2.15,-0.74,-2.60,-0.94,1.32,-0.16,
29.214,2.01,-0.81,-2.15,-0.94,1.32,-0.16,
29.214,2.01,-0.81,-2.15,-1.00,1.42,-0.18,
29.215,2.01,-0.81,-2.15,-1.05,1.50,-0.19,
29.218,1.83,-0.88,-1.72,-1.05,1.50,-0.19,
29.218,1.83,-0.88,-1.72,-1.09,1.58,-0.21,
29.22,1.83,-0.88,-1.72,-1.12,1.65,-0.23,
29.223,1.83,-0.88,-1.72,-1.15,1.70,-0.24,
29.223,1.65,-0.93,-1.30,-1.15,1.70,-0.24,
29.226,1.65,-0.93,-1.30,-1.18,1.75,-0.25,
29.228,1.65,-0.93,-1.30,-1.20,1.79,-0.26,
29.228,1.45,-0.98,-0.89,-1.20,1.79,-0.26,
29.23,1.45,-0.98,-0.89,-1.22,1.82,-0.27,
29.232,1.28,-1.02,-0.53,-1.22,1.82,-0.27,
29.233,1.28,-1.02,-0.53,-1.23,1.83,-0.28,
29.235,1.28,-1.02,-0.53,-1.23,1.84,-0.28,
29.237,1.12,-1.10,-0.15,-1.23,1.84,-0.28,
29.237,1.12,-1.10,-0.15,-1.23,1.84,-0.29,
29.24,1.12,-1.10,-0.15,-1.23,1.83,-0.29,
29.242,1.12,-1.10,-0.15,-1.22,1.82,-0.30,
29.242,0.98,-1.15,0.17,-1.22,1.82,-0.30,
29.246,0.98,-1.15,0.17,-1.21,1.79,-0.31,
29.248,0.98,-1.15,0.17,-1.20,1.75,-0.31,
29.248,0.81,-1.19,0.49,-1.20,1.75,-0.31,
29.249,0.81,-1.19,0.49,-1.18,1.70,-0.32,
29.252,0.62,-1.20,0.81,-1.18,1.70,-0.32,
29.252,0.62,-1.20,0.81,-1.16,1.64,-0.32,
29.254,0.62,-1.20,0.81,-1.13,1.58,-0.33,
29.256,0.41,-1.18,1.16,-1.13,1.58,-0.33,
29.257,0.41,-1.18,1.16,-1.10,1.50,-0.33,
29.259,0.41,-1.18,1.16,-1.06,1.42,-0.34,
29.261,0.20,-1.10,1.48,-1.06,1.42,-0.34,
29.262,0.20,-1.10,1.48,-1.02,1.32,-0.34,
29.264,0.20,-1.10,1.48,-0.98,1.22,-0.35,
29.266,0.20,-1.10,1.48,-0.93,1.11,-0.35,
29.266,-0.01,-1.04,1.77,-0.93,1.11,-0.35,
29.269,-0.01,-1.04,1.77,-0.88,0.99,-0.36,
29.271,-0.23,-0.95,2.04,-0.88,0.99,-0.36,
29.271,-0.23,-0.95,2.04,-0.82,0.86,-0.37,
29.273,-0.23,-0.95,2.04,-0.76,0.73,-0.37,
29.276,-0.23,-0.95,2.04,-0.70,0.59,-0.38,
29.276,-0.40,-0.82,2.37,-0.70,0.59,-0.38,
29.279,-0.40,-0.82,2.37,-0.63,0.45,-0.38,
29.281,-0.60,-0.64,2.64,-0.63,0.45,-0.38,
29.281,-0.60,-0.64,2.64,-0.56,0.30,-0.39,
29.283,-0.60,-0.64,2.64,-0.49,0.16,-0.39,
29.286,-0.60,-0.64,2.64,-0.41,0.02,-0.39,
29.286,-0.79,-0.48,2.83,-0.41,0.02,-0.39,
29.288,-0.79,-0.48,2.83,-0.34,-0.12,-0.39,
29.291,-0.92,-0.33,2.96,-0.34,-0.12,-0.39,
29.291,-0.92,-0.33,2.96,-0.26,-0.26,-0.39,
29.293,-0.92,-0.33,2.96,-0.18,-0.38,-0.39,
29.295,-0.92,-0.33,2.96,-0.11,-0.50,-0.39,
29.296,-1.02,-0.21,2.99,-0.11,-0.50,-0.39,
29.298,-1.02,-0.21,2.99,-0.03,-0.62,-0.38,
29.3,-1.14,-0.13,2.93,-0.03,-0.62,-0.38,
29.3,-1.14,-0.13,2.93,0.04,-0.72,-0.38,
29.303,-1.14,-0.13,2.93,0.11,-0.82,-0.38,
29.305,-1.23,-0.07,2.74,0.11,-0.82,-0.38,
29.305,-1.23,-0.07,2.74,0.19,-0.90,-0.37,
29.307,-1.23,-0.07,2.74,0.25,-0.98,-0.37,
29.31,-1.23,-0.07,2.74,0.31,-1.05,-0.36,
29.313,-1.30,-0.04,2.55,0.31,-1.05,-0.36,
29.313,-1.30,-0.04,2.55,0.37,-1.11,-0.35,
29.315,-1.30,-0.04,2.55,0.43,-1.16,-0.34,
29.315,-1.38,-0.02,2.29,0.43,-1.16,-0.34,
29.317,-1.38,-0.02,2.29,0.48,-1.21,-0.33,
29.319,-1.45,0.05,2.05,0.48,-1.21,-0.33,
29.32,-1.45,0.05,2.05,0.52,-1.24,-0.32,
29.322,-1.45,0.05,2.05,0.56,-1.27,-0.31,
29.324,-1.44,0.18,1.76,0.56,-1.27,-0.31,
29.324,-1.44,0.18,1.76,0.60,-1.28,-0.30,
29.327,-1.44,0.18,1.76,0.63,-1.27,-0.28,
29.329,-1.44,0.18,1.76,0.66,-1.26,-0.26,
29.33,-1.34,0.31,1.46,0.66,-1.26,-0.26,
29.332,-1.34,0.31,1.46,0.69,-1.22,-0.25,
29.334,-1.17,0.42,1.10,0.69,-1.22,-0.25,
29.334,-1.17,0.42,1.10,0.71,-1.17,-0.23,
